image_path,label id
/biograd-A/true_positives/raw/biograd-A_00110_left.jpg,15
/biograd-A/true_positives/raw/biograd-A_00111_left.jpg,15
/biograd-A/true_positives/raw/biograd-A_00112_left.jpg,15
/biograd-A/true_positives/raw/biograd-A_00122_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00124_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00125_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00126_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00127_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00130_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00131_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00132_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00133_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00134_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00135_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00136_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00137_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00138_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00139_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00140_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00141_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00142_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00143_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00144_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00153_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00154_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00156_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00157_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00159_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00160_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00171_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00172_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00173_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00175_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00176_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00177_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00178_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00179_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00191_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00206_left.jpg,15
/biograd-A/true_positives/raw/biograd-A_00207_left.jpg,15
/biograd-A/true_positives/raw/biograd-A_00208_left.jpg,15
/biograd-A/true_positives/raw/biograd-A_00209_left.jpg,15
/biograd-A/true_positives/raw/biograd-A_00210_left.jpg,15
/biograd-A/true_positives/raw/biograd-A_00211_left.jpg,15
/biograd-A/true_positives/raw/biograd-A_00212_left.jpg,15
/biograd-A/true_positives/raw/biograd-A_00213_left.jpg,15
/biograd-A/true_positives/raw/biograd-A_00224_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00225_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00226_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00227_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00228_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00229_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00230_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00231_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00232_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00233_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00234_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00235_left.jpg,2
/biograd-A/true_positives/raw/biograd-A_00236_left.jpg,2
/biograd-A/true_positives/raw/biograd-A_00237_left.jpg,2
/biograd-A/true_positives/raw/biograd-A_00238_left.jpg,2
/biograd-A/true_positives/raw/biograd-A_00239_left.jpg,2
/biograd-A/true_positives/raw/biograd-A_00240_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00241_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00242_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00243_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00250_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00252_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00253_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00254_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00255_left.jpg,2
/biograd-A/true_positives/raw/biograd-A_00256_left.jpg,2
/biograd-A/true_positives/raw/biograd-A_00257_left.jpg,2
/biograd-A/true_positives/raw/biograd-A_00259_left.jpg,15
/biograd-A/true_positives/raw/biograd-A_00260_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00261_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00262_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00263_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00265_left.jpg,2
/biograd-A/true_positives/raw/biograd-A_00266_left.jpg,2
/biograd-A/true_positives/raw/biograd-A_00267_left.jpg,2
/biograd-A/true_positives/raw/biograd-A_00268_left.jpg,2
/biograd-A/true_positives/raw/biograd-A_00270_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00271_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00272_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00274_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00279_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00280_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00281_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00282_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00284_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00285_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00286_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00287_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00288_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00289_left.jpg,2
/biograd-A/true_positives/raw/biograd-A_00290_left.jpg,2
/biograd-A/true_positives/raw/biograd-A_00291_left.jpg,2
/biograd-A/true_positives/raw/biograd-A_00292_left.jpg,2
/biograd-A/true_positives/raw/biograd-A_00293_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00294_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00295_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00296_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00297_left.jpg,11
/biograd-A/true_positives/raw/biograd-A_00302_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00303_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00304_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00305_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00306_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00307_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00308_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00309_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00310_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00316_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00317_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00318_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00319_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00325_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00326_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00327_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00328_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00329_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00330_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00331_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00332_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00333_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00341_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00343_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00344_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00345_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00351_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00353_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00354_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00355_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00356_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00357_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00358_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00359_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00365_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00366_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00367_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00368_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00369_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00370_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00372_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00373_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00384_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00385_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00386_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00387_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00388_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00389_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00390_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00392_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00393_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00394_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00396_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00397_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00398_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00399_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00400_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00401_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00402_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00403_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00415_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00416_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00417_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00418_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00419_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00420_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00421_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00422_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00423_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00424_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00425_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00438_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00439_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00440_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00442_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00443_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00444_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00445_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00447_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00448_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00449_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00450_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00451_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00452_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00453_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00455_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00456_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00466_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00467_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00468_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00469_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00471_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00473_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00475_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00485_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00486_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00487_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00488_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00489_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00490_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00491_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00492_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00493_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00494_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00495_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00496_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00497_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00498_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00499_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00500_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00501_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00502_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00515_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00516_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00517_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00518_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00519_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00520_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00521_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00522_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00524_left.jpg,13
/biograd-A/true_positives/raw/biograd-A_00534_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00535_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00536_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00537_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00538_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00539_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00540_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00541_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00542_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00543_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00544_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00545_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00546_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00548_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00549_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00550_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00570_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00571_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00572_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00573_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00574_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00575_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00576_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00577_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00578_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00579_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00581_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00582_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00583_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00584_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00586_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00587_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00588_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00589_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00590_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00591_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00620_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00621_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00622_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00623_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00624_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00625_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00626_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00627_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00628_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00629_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00630_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00631_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00632_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00633_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00634_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00636_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00637_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00669_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00670_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00671_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00672_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00673_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00674_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00675_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00676_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00677_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00678_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00679_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00680_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00681_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00682_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00683_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00684_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00685_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00686_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00687_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00688_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00689_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00691_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00692_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00693_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00694_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00695_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00696_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00697_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00698_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00699_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00701_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00702_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00704_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00705_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00706_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00707_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00744_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00745_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00746_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00747_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00748_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00749_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00750_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00752_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00753_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00754_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00755_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00757_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00758_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00759_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00760_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00761_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00762_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00763_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00764_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00765_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00766_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00767_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00768_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00769_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00770_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00771_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00774_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00775_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00776_left.jpg,12
/biograd-A/true_positives/raw/biograd-A_00805_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00806_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00807_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00808_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00809_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00810_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00811_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00812_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00813_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00814_left.jpg,1
/biograd-A/true_positives/raw/biograd-A_00815_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00816_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00818_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00819_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00820_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00821_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00822_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00823_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00824_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00825_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00826_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00827_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00828_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00829_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00830_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00833_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00834_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00835_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00836_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00837_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00838_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00839_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00840_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00841_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00842_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00843_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00844_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00845_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00846_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00847_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00848_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00849_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00850_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00851_left.jpg,0
/biograd-A/true_positives/raw/biograd-A_00852_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00853_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00854_left.jpg,9
/biograd-A/true_positives/raw/biograd-A_00855_left.jpg,9
